accuracy,F1-score class_1,f1 score class_0,f1_score weighted_avg,f1_score macro_avg
0.5548665056465827,0.4153305324530567,0.6406324110671937,0.6008196174508696,0.5279814717601252
0.5518201797332288,0.41437547979869777,0.6370124949332957,0.5976706057780404,0.5256939873659967
0.554648910938486,0.4153789025679111,0.6403303751867147,0.6005795013451387,0.5278546388773129
0.5512544334921775,0.4139361732359544,0.6364389598942265,0.5971207900734847,0.5251875665650905
0.5540614052266248,0.41499200730760444,0.639710277416406,0.6000006124784514,0.5273511423620052
0.5508845224884131,0.41386948372806276,0.635978835978836,0.5967301894260034,0.5249241598534493
0.5539961268141959,0.41505664792671443,0.639600513424648,0.5999216672922042,0.5273285806756812
0.5510368387840807,0.414084906999858,0.636095874706785,0.5968646135551007,0.5250903908533215
0.5537350131644798,0.4149813161422825,0.6392880384121569,0.5996510975423514,0.5271346772772196
0.5507104467219357,0.41387532644487335,0.6357478036905057,0.5965410150029982,0.5248115650676894
0.5537132536936702,0.4148693369850508,0.6393021701663677,0.5996429444060815,0.5270857535757092
0.5505798898970777,0.41370500738049276,0.6356419574498113,0.5964237758558663,0.524673482415152
0.5534521400439542,0.4147607368961387,0.6390022516183507,0.5993768334870739,0.5268814942572446
0.5507322061927454,0.41392034971188507,0.6357590191408662,0.5965582045874194,0.5248396844263756
0.5533215832190961,0.4148566216293255,0.6387950450450451,0.5992231857731375,0.5268258333371854
0.550231738364123,0.4136170212765958,0.6352181279119017,0.596059292761972,0.5244175745942488
0.5528646343320931,0.4145750833309592,0.6383046133807403,0.5987696673761214,0.5264398483558498
0.5496877515938813,0.41332388377037566,0.6346157241476721,0.5955115390245347,0.5239698039590239
0.5524512043867094,0.41448417217034844,0.6377980488148487,0.5983365523675178,0.5261411104925986
0.5494048784733555,0.413371104815864,0.6342247500618222,0.5951979978142337,0.5237979274388431
0.5521683312661836,0.41439749608763693,0.6374605858831405,0.5980434056444546,0.5259290409853887
0.5499271057727876,0.4135858471308687,0.6348292786271671,0.5957336477726414,0.5242075628790179
0.5525164827991383,0.4146195667643961,0.637831745416762,0.5983882198855945,0.526225656090579
0.5496224731814522,0.41342175367001077,0.6344917708554072,0.5954267838118099,0.523956762262709
0.5520377744413256,0.4144600244603089,0.6372654391683552,0.5978937923497195,0.5258627318143321
0.5494919163565942,0.41361731052452694,0.6342437197470233,0.5952571220732,0.5239305151357752
0.5518201797332288,0.41430886911024534,0.637038081308263,0.5976799001332493,0.5256734752092542
0.5492308027068782,0.413377130882936,0.6339929328621908,0.5950082095801331,0.5236850318725634
0.5516461039667515,0.4142146410803127,0.6368459084580271,0.5975050349812028,0.5255302747691699
0.5491872837652588,0.4134533718362494,0.6339058524173029,0.59494998944107,0.5236796121267762
0.5512761929629871,0.41421429383024655,0.6363604302592135,0.5971052836234532,0.52528736204473
0.5493178405901169,0.4137560147183697,0.6339601300721052,0.5950481553829896,0.5238580723952374
0.5511891550797484,0.4143003180372558,0.6362129175632297,0.5969990389212289,0.5252566178002428
0.5491002458820201,0.41360575018393797,0.6337316176470589,0.594833470038033,0.5236686839154985
0.5510803577257001,0.41420823987052446,0.636105476673428,0.5968943127576724,0.5251568582719762
0.5490349674695911,0.413570640332758,0.6336591660332668,0.5947676170371654,0.5236149031830124
0.5511673956089388,0.41442157558552173,0.6361375222706346,0.5969583938891083,0.5252795489280782
0.5489479295863524,0.41352383646909036,0.6335625519277344,0.5946798048328489,0.5235431941984123
0.5507104467219357,0.41397513765113236,0.6357092448835568,0.5965269073760059,0.5248421912673447
0.548512740170159,0.4132567938240534,0.6330922530105569,0.5942454230596551,0.5231745234173052
0.550558130426268,0.4139926802281045,0.6355021441050347,0.5963595030243604,0.5247474121665696
0.5490132079987815,0.4136916548797738,0.6335831977936497,0.5947264573622989,0.5236374263367117
0.5507104467219357,0.4142078983204721,0.6356192425793245,0.5964939400851204,0.5249135704498983
0.5485562591117784,0.4134128756820945,0.6330886904235565,0.5942700710290048,0.5232507830528255
0.5507757251343647,0.41427639231707664,0.6356786136552137,0.5965549232601267,0.5249775029861452
0.5489261701155428,0.4137775012725525,0.6334347149526101,0.5946193825267392,0.5236061081125812
0.5509280414300324,0.41439191873332953,0.635834274421231,0.5967034919388791,0.5251130965772802
0.548578018582588,0.4137560755058212,0.6329830520468457,0.5942437462503477,0.5233695637763335
0.5503405357181713,0.41404145518473356,0.6351969212844457,0.5961168346774922,0.5246191882345896
0.5483386644036817,0.4135280987765942,0.6327559668087968,0.5940165034780851,0.5231420327926954
0.5500141436560263,0.41399829980164354,0.6347838372421588,0.5957691202337722,0.5243910685219012
0.548121069695585,0.4136100522377523,0.6324359723180941,0.5937675366723284,0.5230230122779232
0.5501229410100746,0.4141565838315718,0.6348656906204193,0.5958644795702587,0.5245111372259955
0.5482951454620624,0.41360413547639896,0.6326685895280731,0.5939580028632855,0.523136362502236
0.5501229410100746,0.4141897826764514,0.6348527931332898,0.5958597277043022,0.5245212879048706
0.5484039428161107,0.41376193435399133,0.6327505662514157,0.5940533780180892,0.5232562503027035
0.5502534978349326,0.4144261551973256,0.6349329706625219,0.595967506241588,0.5246795629299237
0.5482298670496334,0.41356908823861716,0.6325960007078393,0.5938920479658728,0.5230825444732282
0.5498618273603586,0.4141485656027866,0.6345246718371819,0.5955823048695921,0.5243366187199843
0.5480993102247753,0.4135983736164446,0.632411766788205,0.5937455447556992,0.5230050702023248
0.5499488652435973,0.4143613557210408,0.6345566019400322,0.5956461945038543,0.5244589788305365
0.547664120808582,0.4133649396094367,0.6319274761854173,0.5933055826864174,0.522646207897427
0.5494483974149749,0.4140253565768621,0.6340273604581286,0.5951511006169778,0.5240263585174953
0.5477729181626303,0.41342327340464563,0.6320485809889701,0.5934155953090454,0.5227359271968078
0.5495354352982136,0.4140058876811594,0.6341497897006326,0.5952484552292759,0.524077838690896
0.5475770829253432,0.41331828442437923,0.6318305769026454,0.5932175619709484,0.5225744306635123
0.5491872837652588,0.41381846989588056,0.6337634788757293,0.5948972905273743,0.5237909743858049
0.5471201340383401,0.4131728085262356,0.6312824419366839,0.5927405803502824,0.5222276252314597
0.5491437648236395,0.41396085530037335,0.6336504119664769,0.5948293642548024,0.5238056336334251
0.5471636529799595,0.4131961088397011,0.6313309358890326,0.5927846223684019,0.5222635223643668
0.5488826511739234,0.4137541002149078,0.6333863837312114,0.594575456681232,0.5235702419730596
0.5469025393302435,0.41292396176943247,0.6310922136593144,0.5925399936798177,0.5220080877143735
0.5486215375242074,0.4136468992028945,0.6330833451252299,0.5943070242745372,0.5233651221640622
0.5468155014470049,0.4130097798821904,0.6309428880265092,0.5924322199837733,0.5219763339543498
0.548251626520443,0.41348136847755457,0.6326591998867597,0.5939285784607712,0.5230702841821571
0.5464891093848597,0.4127359819667512,0.6306181766624132,0.5921165054670899,0.5216770793145822
0.5480775507539657,0.41342107492868646,0.6324526164899924,0.5937478457473555,0.5229368457093394
0.5461627173227147,0.41252851871672813,0.6302671464785237,0.5917908448040553,0.5213978325976258
0.547859956045869,0.41337059936196047,0.6321845184359124,0.5935182034719338,0.5227775588989364
0.5462279957351437,0.41272880878625745,0.6302744486206653,0.5918322495847137,0.5215016287034614
0.5477293992210109,0.4132674664784756,0.632052257961727,0.5933910900953414,0.5226598622201013
0.5461191983810953,0.4127037756567277,0.630139901058567,0.591717054171513,0.5214218383576473
0.5477293992210109,0.41316807363279595,0.6320913355164174,0.5934056987307941,0.5226297045746067
0.5461409578519051,0.4126161644607153,0.630203531664421,0.5917539590408535,0.5214098480625682
0.547664120808582,0.4131330811360171,0.6320186929122708,0.5933397092267613,0.5225758870241439
0.5461191983810953,0.41260454507054145,0.6301792457847988,0.5917319114396395,0.5213918954276702
0.5474030071588659,0.4129600361255362,0.631741085655607,0.5930805790247629,0.5223505608905716
0.5459233631438083,0.41250000000000003,0.6299606341100117,0.5915334563219183,0.5212303170550059
0.5475118045129143,0.41305145502272156,0.6318491634947332,0.5931857130845409,0.5224503092587274
0.54581456578976,0.41237577770896094,0.6298654088273367,0.5914331070166804,0.5211205932681489
0.5474900450421045,0.41300666139776443,0.6318379775519597,0.5931685883732009,0.5224223194748621
0.545749287377331,0.412175480092358,0.6298581560283688,0.5913917415261963,0.5210168180603634
0.5474682855712949,0.41292872265349334,0.6318398272229991,0.5931563387400921,0.5223842749382462
0.5455316926692343,0.4122579918955425,0.6295363439639575,0.5911413769916225,0.52089716792975
0.5472289313923885,0.4129662021102522,0.6315081107884112,0.5928898624176444,0.5222371564493317
0.5456404900232826,0.41241522919773754,0.6296184614293062,0.5912367687828635,0.5210168453135219
0.5468807798594338,0.41284610612981454,0.63109410430839,0.5925277924688832,0.5219701052191023
0.5452705790195183,0.4121518987341772,0.6292314243133915,0.5908715917040219,0.5206916615237843
0.5469460582718628,0.41288103093364914,0.6311668526686861,0.5925938570791082,0.5220239418011676
0.5449877058989926,0.41196816737437086,0.6289283622877221,0.5905896164407058,0.5204482648310464
0.5468372609178145,0.41275659824046923,0.6310717449069974,0.5924935673479993,0.5219141715737333
0.545357616902757,0.41213212537279836,0.6293549989356418,0.5909698354958209,0.5207435621542201
0.5464238309724307,0.4124693480650526,0.6306370160361479,0.5920848992401588,0.5215531820506002
0.5452923384903279,0.4121304188820435,0.6292688984689623,0.5908986481757454,0.5206996586755028
0.5466631851513372,0.4125310173697271,0.6309300265721878,0.5923370297766357,0.5217305219709574
0.5451617816654699,0.4120608668748066,0.6291229751069002,0.5907662202936437,0.5205919209908534
0.546271514676763,0.4121892089981395,0.6305457122608079,0.5919602266330226,0.5213674606294737
0.5450094653698022,0.41174815731727904,0.6290448481407891,0.5906466405515703,0.520396502729034
0.5463585525600018,0.4123019676382703,0.6306165839829908,0.59203850013645,0.5214592758106306
0.5450965032530409,0.4119268635724332,0.6290894897452274,0.5907149725411179,0.5205081766588303
0.5462497552059534,0.4122769933203687,0.6304821646908724,0.5919234207193368,0.5213795790056206
0.5450529843114216,0.4119036903690369,0.6290408431212519,0.5906708272912208,0.5204722667451444
0.5465979067389081,0.4125292508951479,0.6308441846044822,0.592266044676865,0.521686717749815
0.5451835411362795,0.41207245724572455,0.6291472978247755,0.5907882930955184,0.52060987753525
0.5464238309724307,0.4124693480650526,0.6306370160361479,0.5920848992401588,0.5215531820506002
0.5451400221946602,0.4120823489706379,0.6290854891940807,0.5907391545387599,0.5205839190823593
0.546271514676763,0.41228861330326944,0.6305064322925895,0.5919454533772498,0.5213975227979295
0.5449441869573732,0.4118126845731964,0.6289323799215742,0.590565448966025,0.5203725322473853
0.5463150336183824,0.41234498308906425,0.6305418719211823,0.5919845915459265,0.5214434275051233
0.5451400221946602,0.4119831223628692,0.6291249733872685,0.590754127331844,0.5205540478750689
0.5463150336183824,0.4123118552342297,0.630554964916011,0.5919895169162341,0.5214334100751203
0.5447265922492764,0.41189532563172826,0.6286099721319914,0.5903146168166176,0.5202526488818598
0.5461844767935243,0.4124077308840931,0.6303438496986884,0.5918326496444348,0.5213757902913907
0.5450529843114216,0.4122673862933603,0.6288959886403976,0.5906158380722516,0.5205816874668789
0.5461627173227147,0.4124292193706511,0.6303064679086091,0.5918056707421979,0.5213678436396301
0.5447048327784668,0.41198291366906475,0.6285460678146636,0.5902774825106532,0.5202644907418642
0.5461191983810953,0.4123728765811196,0.6302710176010777,0.5917665285521172,0.5213219470910987
0.5446613138368475,0.41192670863309355,0.6285105627551927,0.5902383195860222,0.5202186356941432
0.5456622494940923,0.41212906132102034,0.6297609759557415,0.5913035314152238,0.5209450186383809
0.5445960354244185,0.4119250330158195,0.6284243231247226,0.5901670231492151,0.5201746780702711
0.5456404900232826,0.412216748768473,0.6296972813846673,0.5912665873581617,0.5209570150765701
0.5444437191287508,0.41184402741881115,0.6282538442416279,0.5900123549708292,0.5200489358302195
0.545684008964902,0.4122399572108212,0.6297458814349808,0.5913107004913943,0.520992919322901
0.5446177948952281,0.41187050359712224,0.6284750576957217,0.5901991566613912,0.5201727806464219
0.5457057684357116,0.41228465262920844,0.6297570491221848,0.5913277928191305,0.5210208508756966
0.5443566812455121,0.411764705882353,0.6281696143191988,0.5899289924027198,0.5199671601007759
0.5454011358443762,0.4120891490319675,0.6294299194721346,0.5910239226328152,0.520759534252051
0.5440738081249864,0.4115482910663634,0.6278793045269683,0.5896517404929023,0.5197137977966658
0.5455969710816633,0.41219354293917293,0.6296486778867469,0.5912224718482926,0.52092111041296
0.5441608460082251,0.41162758039601177,0.6279635582233747,0.589735116942699,0.5197955693096932
0.5454664142568053,0.41205775563624086,0.6295291300877893,0.5911000543883088,0.5207934428620151
0.5443784407163218,0.4118093204865306,0.6281807688892835,0.5899460596506745,0.519995044687907
0.5453140979611376,0.41191039063379487,0.6293852648008229,0.590955570671301,0.5206478277173089
0.5443131623038928,0.4116754691538375,0.6281473063674137,0.5898948575563195,0.5199113877606256
0.545422895315186,0.4120345613689455,0.6294805171771634,0.591055933172147,0.5207575392730545
0.5439650107709381,0.41149050881725263,0.627757450889844,0.5895412088250549,0.5196239798535484
0.5450529843114216,0.4119036903690369,0.6290408431212519,0.5906708272912208,0.5204722667451444
0.5438562134168897,0.41153187547371073,0.6275958856655593,0.5894155034219838,0.519563880569635
0.5450965032530409,0.41195994599459945,0.6290763280224264,0.59070998255932,0.5205181370085129
0.5436603781796027,0.41146096424762857,0.6273631840796021,0.5892113915941166,0.5194120741636153
0.5446395543660378,0.4117828934423926,0.6285389708362178,0.5902362943230587,0.5201609321393053
0.5434863024131253,0.41133557800224474,0.6271812915378328,0.5890394842044013,0.5192584347700387
0.5445960354244185,0.4117597459175356,0.6284902813526227,0.5901921183248284,0.5201250136350792
0.5433992645298866,0.4112894175737852,0.6270837035720632,0.5889509839299627,0.5191865605729242
0.5446830733076572,0.41187217178672814,0.6285612851690778,0.5902704417768185,0.520216728477903
0.543573340296364,0.41144781144781145,0.627252372321143,0.589117837019615,0.5193500918844772
0.5448789085449441,0.4120094456313955,0.62876717191438,0.590464204028223,0.5203883087728878
0.5436603781796027,0.41146096424762857,0.6273631840796021,0.5892113915941166,0.5194120741636153
0.5448353896033249,0.4119862821161522,0.6287184948526802,0.5904200354311918,0.5203523884844161
0.543377505059077,0.41131090975397644,0.6270460483054011,0.588923780529521,0.5191784790296887
0.5444437191287508,0.4117118129706642,0.6283066434683804,0.5900324606785561,0.5200092282195223
0.5431381508801706,0.41108493212162006,0.6268173900678966,0.5886955959781669,0.5189511610947584
0.5442914028330831,0.41149858094247904,0.6281889679904841,0.5898978995304704,0.5198437744664816
0.5430293535261222,0.4110272877695824,0.6266953445793413,0.5885849307283055,0.5188613161744619
0.5438779728876993,0.4113451277730974,0.6276996305768684,0.5894679157723898,0.5195223791749829
0.5429205561720739,0.4110026917900404,0.62656,0.5884691563859025,0.5187813458950202
0.5441390865374154,0.41145072480053935,0.6280052558684612,0.5897381943369733,0.5197279903345002
0.5429640751136933,0.41105877074921493,0.6265955555555556,0.5885083386046603,0.5188271631523853
0.544095567595796,0.4115929004718041,0.6278904557240792,0.5896688040452549,0.5197416780979416
0.5425506451683095,0.4109389447728992,0.6260915962650067,0.5880722589982702,0.518515270518953
0.543573340296364,0.411348711904361,0.6272921108742003,0.589133041678342,0.5193204113892806
0.5423983288726418,0.41092436974789914,0.6258939054328103,0.5879069263154362,0.5184091375903548
0.5435298213547447,0.41132562577169157,0.6272433277657344,0.5890887994480979,0.519284476768713
0.5424636072850708,0.41095890410958896,0.6259672341106782,0.5879733997015817,0.5184630691101336
0.543573340296364,0.41138174879335504,0.6272788656313302,0.5891279748890886,0.5193303072123426
0.5424853667558805,0.41100341755840664,0.6259783691475737,0.5879904329930025,0.5184908933529901
0.5435515808255543,0.4113371685141013,0.6272677197533715,0.5891109208627974,0.5193024441337364
0.5426159235807385,0.41100650078457746,0.6261516024614947,0.5881335993125023,0.5185790516230361
0.5434863024131253,0.4112695027500281,0.6272077899001386,0.5890496240071071,0.5192386463250833
0.5425071262266902,0.4109159171780001,0.6260427227291322,0.5880279526640552,0.5184793199535661
0.5434645429423156,0.4111257683347835,0.6272363862485565,0.58904776801678,0.51918107729167
0.5425071262266902,0.4108168698332633,0.6260826264027459,0.5880433024890708,0.5184497481180046
0.5437909350044607,0.41146418145070734,0.6275359744181914,0.5893542168907432,0.5195000779344494
0.5425288856974998,0.41096043931413195,0.6260538579203871,0.5880449876176825,0.5185071486172596
0.5433992645298866,0.41119030248611027,0.627123462932689,0.5889662029725813,0.5191568827093996
0.5420284178688775,0.4106957860842783,0.6254915567892667,0.5875352834490745,0.5180936714367725
0.5428987967012642,0.4109251002495723,0.6265621389081472,0.5884572062331186,0.5187436195788597
0.5420284178688775,0.4107617794451132,0.6254648990123677,0.5875249979307985,0.5181133392287405
0.5430511129969319,0.41113790589422916,0.6266799402687905,0.5885917956737166,0.5189089230815098
0.5418543421024,0.410669801550648,0.6252691903821168,0.5873476194201228,0.5179694959663824
0.5427029614639772,0.4110195616837622,0.6262626262626262,0.5882273122202615,0.5186410939731942
0.5418543421024,0.41073577565699254,0.625242511079864,0.5873373127777742,0.5179891433684283
0.5428987967012642,0.41105722055566457,0.6265090230242688,0.5884368231886065,0.5187831217899667
0.5415497095110647,0.4105089393133936,0.624926566143877,0.5870371141019605,0.5177177527286353
0.5427464804055966,0.4109765668796951,0.6263380632312671,0.588281821268756,0.5186573150554811
0.541789063689971,0.4107012928863268,0.6251690993236028,0.5872707801104879,0.5179351961049647
0.5427464804055966,0.4109435443179907,0.6263513513513513,0.5882869258902045,0.518647447834671
0.5419413799856387,0.4107487753673898,0.6253537169196817,0.5874311647438181,0.5180512461435357
0.5430293535261222,0.4111593999719614,0.6266422514178029,0.5885645649589026,0.5189008256948822
0.5421807341645452,0.41094126210874077,0.6255961278382803,0.5876647536278317,0.5182686949735106
0.5430946319385512,0.41126002355184205,0.6266889489404067,0.5886207916829588,0.5189744862461244
0.5419848989272581,0.41080475857242826,0.6253893110751214,0.5874703618209409,0.5180970348237748
0.5430075940553126,0.4111808904340024,0.6266045585463855,0.5885373302951797,0.518892724490194
0.5420936962813064,0.4108622620380739,0.6255116204577001,0.5875812194366199,0.518186941247887
0.5428335182888352,0.41108868707254176,0.6264091895159857,0.5883601915321484,0.5187489382942637
0.5418761015732098,0.4107472712006717,0.6252669799231099,0.5873594891266062,0.5180071255618908
0.5427029614639772,0.41095352878524577,0.6262892097588734,0.5882375295972695,0.5186213692720596
0.5415714689818744,0.4105534105534106,0.6249376913764865,0.5870541318629369,0.5177455509649486
0.5424853667558805,0.41087139254693195,0.6260315879339784,0.5880109175956578,0.5184514902404551
0.5417237852775421,0.4107327718866289,0.6250689833193883,0.5871939180835061,0.5179008776030086
0.5422460125769741,0.410744797064508,0.6257627239250708,0.5877671936677732,0.5182537604947894
0.5413103553321583,0.41041561783296976,0.6246438746438747,0.5867878859248252,0.5175297462384223
0.5422460125769741,0.410744797064508,0.6257627239250708,0.5877671936677732,0.5182537604947894
0.5412885958613487,0.4104041392812194,0.624619384248295,0.5867656948347645,0.5175117617647572
0.5421589746937354,0.4107317892850142,0.625651609230167,0.5876734153146681,0.5181916992575906
0.5413103553321583,0.41041561783296976,0.6246438746438747,0.5867878859248252,0.5175297462384223
0.5419413799856387,0.41061679312372257,0.6254070501984093,0.5874517511644529,0.5180119216610659
0.5414409121570164,0.410682326621924,0.6247106172311857,0.5868899642721628,0.5176964719265549
0.5421807341645452,0.4108092971156539,0.6256494199701089,0.5876853092209079,0.5182293585428814
0.5413538742737777,0.41066935078007044,0.6245992733490063,0.5867960028748167,0.5176343120645384
0.5420719368104968,0.4107847803566929,0.6255138174635657,0.5875693365282367,0.5181492989101293
0.541332114802968,0.4105589888425939,0.6246148914572685,0.5867893592177017,0.5175869401499311
0.5420719368104968,0.4107517849643007,0.6255271446111141,0.5875744780817111,0.5181394647877074
0.5414191526862067,0.4106708425379604,0.6246861254073691,0.5868677710286571,0.5176784839726647
0.5423330504602129,0.41092283993838397,0.6258072550659147,0.5878353174883818,0.5183650475021493
0.5416149879234937,0.4107412587412587,0.6249198775016025,0.587072660256074,0.5178305681214306
0.5423112909894031,0.41087833295989246,0.6257961216865328,0.5878182867049403,0.5183372273232126
0.5415061905694454,0.41058491146605497,0.6248375322709873,0.5869772382231414,0.5177112218685211
0.5423765694018321,0.4109458588914097,0.6258561491523011,0.5878796392145615,0.5184010040218554
0.5416367473943033,0.4106868093439642,0.6249710694511207,0.587105184464498,0.5178289393975424
0.5422895315185935,0.4108338234882223,0.6257849887032788,0.5878012558070612,0.5183094060957505
0.5416149879234937,0.41064234556848705,0.6249599430300873,0.5870881670441513,0.5178011442992871
0.5421589746937354,0.41089677184533974,0.6255849956403366,0.5876477267707593,0.5182408837428382
0.5413538742737777,0.410636394139358,0.6246126447016919,0.5868011876697552,0.5176245194205249
0.5421589746937354,0.4109297572720401,0.625571670077409,0.5876425847608653,0.5182507136747245
